courseLink,courseName,courseSubject,coursePrice,courseProvider,Purchase,Enquiry
https://www.reed.co.uk/courses/cyber-security-training/239038#/courses/writing?pageno=173,Cyber Security Training,IT,16,Course Gate,2,0
https://www.reed.co.uk/courses/level-2-certificate-in-italian-as-a-foreign-language/238995#/courses/writing?pageno=176,Level 2 Certificate in Italian as a Foreign Language,Language,15,Course Gate,18,0
https://www.reed.co.uk/courses/admin-secretarial-pa-cpd-accredited/266973#/courses/writing?pageno=44,"Admin, Secretarial &amp; PA - CPD Accredited",Office skills,10,One Education,1,0
https://www.reed.co.uk/courses/agility-js-online-training-course/264085#/courses/writing?pageno=86,Agility JS Online Training Course,IT,99,EduCBA,0,0
https://www.reed.co.uk/courses/mcsa-querying-microsoft-sql-server-2012-exam-70-461/206436#/courses/writing?pageno=45,MCSA: Querying Microsoft Sql Server 2012 (Exam 70-461),IT_Coding,99,Study247,0,0
https://www.reed.co.uk/courses/certificate-in-office-skills-secretarial-pa-training-level-3/266578#/courses/writing?pageno=35,"Certificate in Office Skills, Secretarial &amp; PA Training - Level 3","Admin, secretarial &amp; PA_Office skills",12,Study365,2,0
https://www.reed.co.uk/courses/microsoft-hololens--beginners/254917#/courses/writing?pageno=98,Microsoft Hololens – Beginners,IT,99,EduCBA,0,0
https://www.reed.co.uk/courses/developing-queries-with-microsoft-sql-server/226164#/courses/writing?pageno=22,Developing Queries with Microsoft SQL Server,IT,1782,Pairview Training,0,1
https://www.reed.co.uk/courses/credit-research-project--5--education-sector-online-training/255604#/courses/writing?pageno=148,Credit Research Project # 5 – Education Sector Online Training,Finance,269,EduCBA,0,0
https://www.reed.co.uk/courses/drone-pilot-training-northern-ireland-dji-flight-simulator/245597#/courses/writing?pageno=154,"Drone Pilot Training Northern Ireland, DJI Flight Simulator",Drone,680,Drone pilot deploy,0,7
https://www.reed.co.uk/courses/sql-introduction-course/250574#/courses/writing?pageno=96,SQL Introduction Course,IT,594,Acuity Training,0,4
https://www.reed.co.uk/courses/the-easy-way-to-write-short-stories-that-sell/202745#/courses/writing?pageno=11,The Easy Way To Write Short Stories That Sell,English_Creative writing,157,Skill Success,8,0
https://www.reed.co.uk/courses/seo-content-writing-course-level-4-diploma/31686#/courses/writing?pageno=12,SEO content writing course (Level 4 Diploma),Marketing_Content marketing,296.7,College of Media and Publishing,0,77
https://www.reed.co.uk/courses/certificate-in-intermediate-quickbooks-2013-online-course/190527#/courses/writing?pageno=171,Certificate in Intermediate QuickBooks 2013 Online Course ,Business,299,Courses for Success,0,0
https://www.reed.co.uk/courses/linux-fundamentals-in-house-training/238355#/courses/writing?pageno=43,Linux Fundamentals - In-house Training,IT,,StayAhead Training,0,0
https://www.reed.co.uk/courses/train-the-trainer--life-coaching-set-of-2-cpd-level-5-diplomas/247403#/courses/writing?pageno=57,Train the Trainer + Life Coaching (Set of 2 CPD Level 5 Diplomas),Management_Facilities management,19,UK Professional Development Academy LTD,20,0
https://www.reed.co.uk/courses/c-programming-training/247957#/courses/writing?pageno=52,C++ Programming Training,IT_Coding,,The Knowledge Academy,0,0
https://www.reed.co.uk/courses/working-with-functions-in-c-program/237688#/courses/writing?pageno=90,Working with Functions in C Program,IT,99,EduCBA,0,0
https://www.reed.co.uk/courses/from-0-to-1-learn-python-programming-easy-as-pie/260541#/courses/writing?pageno=165,From 0 to 1: Learn Python Programming - Easy as Pie,IT_Coding_Python,10,Simpliv LLC,0,0
https://www.reed.co.uk/courses/diploma-in-office-administration-and-bookkeeping-level-4/237196#/courses/writing?pageno=172,Diploma in Office Administration and Bookkeeping - Level 4,Accountancy_Bookkeeping,39,Global Edulink,0,0
https://www.reed.co.uk/courses/writing-books-for-children-diploma-course/67708#/courses/writing?pageno=8,Writing Books for Children Diploma Course,English_Creative writing,49,Centre of Excellence,5,0
https://www.reed.co.uk/courses/microsoft-exam-70-487-developing-microsoft-azure-and-web-services-online-course/97754#/courses/writing?pageno=179,Microsoft Exam 70-487: Developing Microsoft Azure and Web Services Online Course,"Admin, secretarial &amp; PA_Microsoft Office",59,Learning 247,3,0
https://www.reed.co.uk/courses/the-ultimate-hands-on-hadoop-video/195049#/courses/writing?pageno=114,The Ultimate Hands-on Hadoop [Video],IT_Development,151.98,Packt Publishing,0,0
https://www.reed.co.uk/courses/creative-problem-solving--online-cpd-accredited-training-course/216671#/courses/writing?pageno=109,Creative Problem Solving – Online CPD Accredited Training Course ,Business_Business management,10,MHC Training Solutions,0,0
https://www.reed.co.uk/courses/business-case-writing-online-training/247347#/courses/writing?pageno=14,Business Case Writing Online Training ,Personal development,99,EduCBA,0,0
https://www.reed.co.uk/courses/admin-secretarial-pa-course/267072#/courses/writing?pageno=184,"Admin, Secretarial &amp; PA - Course","Admin, secretarial &amp; PA",15,CPD Courses,0,0
https://www.reed.co.uk/courses/c-programming-cookbook/200480#/courses/writing?pageno=52,C# Programming Cookbook,IT_Coding,33.58,Packt Publishing,0,0
https://www.reed.co.uk/courses/unix-shell-programming/238813#/courses/writing?pageno=27,UNIX Shell Programming,IT,1020,StayAhead Training,0,0
https://www.reed.co.uk/courses/search-engine-optimisation/82384#/courses/writing?pageno=62,Search Engine Optimisation ,IT_Coding,197,Robelly Ltd,4,0
https://www.reed.co.uk/courses/theme-premise-and-authors-purpose/257190#/courses/writing?pageno=3,"Theme, Premise, And Author&#39;s Purpose",Personal development_Career development,157,Skill Success,0,0
https://www.reed.co.uk/courses/credit-research-project--10--tourism-sector-training-course/259172#/courses/writing?pageno=67,Credit Research Project # 10 – Tourism Sector Training Course,Finance,669,EduCBA,0,0
https://www.reed.co.uk/courses/spark-development-online-tutor-led-training-course/209752#/courses/writing?pageno=130,SPARK Development online tutor-led training course,IT_Big data,400,Uplatz,0,0
https://www.reed.co.uk/courses/mariadb-for-developers-in-house-training/238345#/courses/writing?pageno=70,MariaDB for Developers - In-house Training,IT_Database,,StayAhead Training,0,0
https://www.reed.co.uk/courses/diploma-in-bookkeeping-and-payroll-management/173930#/courses/writing?pageno=150,Diploma in Bookkeeping and Payroll Management,Accountancy,49,Study365,32,0
https://www.reed.co.uk/courses/how-to-write-and-sell-your-novel/259240#/courses/writing?pageno=8,How To Write And Sell Your Novel,English_Creative writing,29,Skill Success,0,0
https://www.reed.co.uk/courses/microsoft-powerpoint-2013-intermediate/231521#/courses/writing?pageno=145,Microsoft PowerPoint 2013 Intermediate ,Office skills_Microsoft Office_Microsoft PowerPoint,29,1 Training,1,0
https://www.reed.co.uk/courses/dyslexia-therapy-course/80527#/courses/writing?pageno=32,Dyslexia Therapy Course,Health &amp; care_Care_Special needs,10,Renaissance Life Therapies of Harley Street London,96,0
https://www.reed.co.uk/courses/building-web-apps-with-spring-5-and-angular/200781#/courses/writing?pageno=94,Building Web Apps with Spring 5 and Angular,IT_Development_Web development,39.58,Packt Publishing,0,0
https://www.reed.co.uk/courses/sales-management-diploma/247488#/courses/writing?pageno=87,Sales Management Diploma,Sales,14,Inspire London College Ltd,1,0
https://www.reed.co.uk/courses/accounts-and-payroll-with-quickbooks-2016/246017#/courses/writing?pageno=133,Accounts and Payroll with QuickBooks 2016,Accountancy,10,1 Training,11,0
https://www.reed.co.uk/courses/prince2-2017-complete-training-exam-package-with-free-re-sits/266147#/courses/writing?pageno=168,PRINCE2&#174; 2017 Complete Training &amp; Exam Package with Free Re-sits,IT_Project management,789,Global Edulink,0,0
https://www.reed.co.uk/courses/public-speaking-drastically-reduce-time-spent-on-speech-prep/261216#/courses/writing?pageno=122,Public Speaking-Drastically Reduce Time Spent on Speech Prep,Personal development_Public Speaking,10,Simpliv LLC,0,0
https://www.reed.co.uk/courses/writing-skills-for-professionals/230193#/courses/writing?pageno=5,Writing Skills for Professionals,Business_Business management_Report Writing,748.8,BPP Professional Education,0,4
https://www.reed.co.uk/courses/oracle-database-12cr2-data-guard/238369#/courses/writing?pageno=173,Oracle Database 12cR2 Data Guard,IT_Database,2520,StayAhead Training,0,2
https://www.reed.co.uk/courses/ruby-on-rails/238657#/courses/writing?pageno=45,Ruby on Rails,IT,1194,StayAhead Training,0,1
https://www.reed.co.uk/courses/admin-secretarial-pa/247002#/courses/writing?pageno=31,"Admin, Secretarial &amp; PA",Office skills,10,Oxford Home Study College,579,0
https://www.reed.co.uk/courses/creating-income-streams-from-kindle-publishing/188092#/courses/writing?pageno=129,Creating Income Streams From Kindle Publishing,Business_Entrepreneurship,29,Skill Success,0,0
https://www.reed.co.uk/courses/letting-agent-and-functional-skills-maths-training-course-cpd-accredited/262418#/courses/writing?pageno=127,Letting Agent and Functional Skills (Maths) Training Course - CPD Accredited,Construction_Estate agent,21,Course Gate,6,0
https://www.reed.co.uk/courses/diploma-in-interior-design-and-plan--level-3-certification/246848#/courses/writing?pageno=176,Diploma in Interior Design and Plan – Level 3 certification,Design,99,Study365,0,0
https://www.reed.co.uk/courses/assessing-staff-competence-to-administer-medicines-company-training/219014#/courses/writing?pageno=136,ASSESSING STAFF COMPETENCE TO ADMINISTER MEDICINES - Company Training,Health &amp; care_Medicine,1134,The Medication Training Company,0,0
https://www.reed.co.uk/courses/event-management-award/97544#/courses/writing?pageno=179,Event Management - Award,Management_Event management,10,Brentwood Open learning College,15,0
https://www.reed.co.uk/courses/email-marketing--build-a-powerful-targeted-email-database-training-course/254786#/courses/writing?pageno=98,Email Marketing – Build a Powerful Targeted Email Database Training Course ,Business,99,EduCBA,0,0
https://www.reed.co.uk/courses/certificate-in-job-search-skills-online-training-course-certification--cpd-accredited/209337#/courses/writing?pageno=176,Certificate in Job Search Skills - Online Training Course &amp; Certification – CPD Accredited,Job search skills,10,LearnPac Systems,2,0
https://www.reed.co.uk/courses/mos-microsoft-office-onenote-2010-training/245936#/courses/writing?pageno=175,MOS: Microsoft Office OneNote 2010 Training,"Admin, secretarial &amp; PA_Microsoft Office",99,EduCBA,0,0
https://www.reed.co.uk/courses/supervising-others--online-cpd-accredited-training-course/216636#/courses/writing?pageno=157,Supervising Others – Online CPD Accredited Training Course ,Retail_Team leader,10,MHC Training Solutions,6,0
https://www.reed.co.uk/courses/mobile-application-development-javascript-frameworks/198443#/courses/writing?pageno=115,Mobile Application Development: JavaScript Frameworks,IT_Coding_JavaScript,49.18,Packt Publishing,0,0
https://www.reed.co.uk/courses/certificate-in-writeriffic-creativity-training-for-writers-online-course/191107#/courses/writing?pageno=17,Certificate in Writeriffic: Creativity Training for Writers Online Course,English_Creative writing,299,Courses for Success,0,0
https://www.reed.co.uk/courses/bsc-hons-international-business-management-with-foundation-year/250269#/courses/writing?pageno=96,BSc (Hons) International Business Management (with foundation year),Business,,The University of Law Business School,0,2
https://www.reed.co.uk/courses/outsourcing-save-time-with-inexpensive-professionals/266758#/courses/writing?pageno=144,Outsourcing: Save Time With Inexpensive Professionals,Business_Business development,157,Skill Success,0,0
https://www.reed.co.uk/courses/how-to-get-clickbank-sales-using-quora/206696#/courses/writing?pageno=134,How To Get Clickbank Sales Using Quora,Marketing_Advertising,29,Skill Success,0,0
https://www.reed.co.uk/courses/cfa-i-201909--derivatives-online-training/255710#/courses/writing?pageno=100,CFA I 2019:09 – Derivatives Online Training,Finance,99,EduCBA,0,0
https://www.reed.co.uk/courses/cfa-level-207--fixed-income/253695#/courses/writing?pageno=119,CFA Level 2:07 – Fixed Income,Finance,14,EduCBA,0,0
https://www.reed.co.uk/courses/music-and-pianoforte-course/261413#/courses/writing?pageno=111,Music and Pianoforte Course,Performing arts_Music,10,Simpliv LLC,0,0
https://www.reed.co.uk/courses/teaching-english-as-foreign-language-tefl-cpd-certified/230538#/courses/writing?pageno=124,Teaching English as Foreign Language (TEFL) - CPD Certified,Teaching_Education,18,Janets,40,0
https://www.reed.co.uk/courses/writing-for-content-marketing/233652#/courses/writing?pageno=10,Writing for Content Marketing,Business,718.8,The IDM,0,2
https://www.reed.co.uk/courses/copywriting-for-digital/233503#/courses/writing?pageno=33,Copywriting for Digital,Marketing,1350,The IDM,0,2
https://www.reed.co.uk/courses/ms-access-2013-intermediate/247128#/courses/writing?pageno=83,MS Access 2013 Intermediate,Office skills_Microsoft Office_Microsoft Access,10,1 Training,1,0
https://www.reed.co.uk/courses/node-js/240061#/courses/writing?pageno=82,Node JS,IT,99,EduCBA,0,0
https://www.reed.co.uk/courses/building-an-application-with-functional-haskell-video/200794#/courses/writing?pageno=70,Building an Application with Functional Haskell [Video],IT_Development_Web development,123.58,Packt Publishing,0,0
https://www.reed.co.uk/courses/public-relation-diploma-level-5/237007#/courses/writing?pageno=59,Public Relation Diploma Level 5,Marketing,10,Brentwood Open learning College,6,0
https://www.reed.co.uk/courses/fashion-blogging-course/188466#/courses/writing?pageno=76,Fashion Blogging Course,Fashion &amp; Beauty_Fashion,29,Skill Success,21,0
